OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.766667,0.880392,0.691188,0.794118,0.765443,0.801961,0.507843,0.748766,0.754902,0.770588,0.84902,0.85909,0.554902,0.872549,0.84902
0.739216,0.880392,0.658607,0.770588,0.74077,0.778431,0.715686,0.720477,0.727451,0.758824,0.829412,0.818413,0.468627,0.84902,0.829412
0.719608,0.852941,0.628752,0.747059,0.720634,0.735294,0.692157,0.693325,0.703922,0.739216,0.821569,0.847165,0.77451,0.852941,0.817647
0.676471,0.833333,0.574081,0.715686,0.678183,0.743137,0.660784,0.643643,0.656863,0.703922,0.790196,0.804266,0.743137,0.809804,0.786275
0.660784,0.833333,0.550302,0.692157,0.661881,0.676471,0.645098,0.62089,0.637255,0.692157,0.770588,0.788894,0.723529,0.794118,0.770588
0.645098,0.801961,0.528558,0.692157,0.645312,0.684314,0.62549,0.600499,0.617647,0.676471,0.758824,0.772481,0.703922,0.778431,0.758824
0.629412,0.798039,0.505851,0.747059,0.631172,0.629412,0.613725,0.580563,0.601961,0.676471,0.743137,0.756586,0.684314,0.762745,0.75098
0.613725,0.535294,0.484904,0.743137,0.616878,0.892157,0.605882,0.560339,0.578431,0.668627,0.727451,0.745353,0.664706,0.75098,0.735294
0.601961,0.503922,0.465835,0.75098,0.603807,0.880392,0.598039,0.542145,0.562745,0.645098,0.711765,0.729384,0.64902,0.735294,0.723529
0.586275,0.472549,0.448992,0.754902,0.59607,0.864706,0.598039,0.526361,0.554902,0.633333,0.696078,0.713812,0.629412,0.719608,0.715686
0.578431,0.44902,0.432668,0.754902,0.583865,0.880392,0.605882,0.510093,0.535294,0.633333,0.684314,0.70159,0.613725,0.707843,0.703922
0.57451,0.417647,0.416603,0.743137,0.575934,0.872549,0.601961,0.494705,0.527451,0.629412,0.668627,0.693474,0.601961,0.7,0.696078
0.696078,0.84902,0.600834,0.727451,0.69783,0.723529,0.672549,0.668012,0.680392,0.723529,0.805882,0.820365,0.762745,0.82549,0.801961
0.562745,0.394118,0.401496,0.739216,0.567007,0.864706,0.598039,0.479357,0.515686,0.613725,0.660784,0.684768,0.605882,0.692157,0.688235
0.719608,0.994118,0.579664,0.896078,0.719878,0.735294,0.676471,0.679161,0.696078,0.805882,0.966667,0.949866,0.55098,0.966667,0.676471
0.7,0.994118,0.546897,0.876471,0.701504,0.82549,0.637255,0.637541,0.64902,0.813725,0.958824,0.941935,0.488235,0.958824,0.641176
0.672549,0.990196,0.509628,0.856863,0.673074,0.833333,0.645098,0.60419,0.629412,0.786275,0.943137,0.932136,0.433333,0.943137,0.617647
0.652941,0.990196,0.486209,0.84902,0.651766,0.907843,0.660784,0.572664,0.609804,0.770588,0.947059,0.921557,0.386275,0.947059,0.594118
0.633333,0.986275,0.462958,0.829412,0.635514,0.64902,0.637255,0.549122,0.586275,0.786275,0.939216,0.911225,0.343137,0.939216,0.570588
0.601961,0.986275,0.424264,0.817647,0.607312,0.7,0.62549,0.520375,0.554902,0.790196,0.931373,0.897784,0.268627,0.931373,0.503922
0.598039,0.982353,0.411519,0.805882,0.599877,0.731373,0.598039,0.502265,0.543137,0.782353,0.923529,0.888075,0.241176,0.923529,0.531373
0.586275,0.982353,0.397928,0.794118,0.591002,0.711765,0.594118,0.485336,0.523529,0.77451,0.919608,0.882895,0.213725,0.919608,0.531373
0.570588,0.978431,0.421362,0.778431,0.58178,0.911765,0.586275,0.470071,0.523529,0.77451,0.907843,0.869896,0.190196,0.907843,0.547059
0.570588,0.978431,0.410871,0.770588,0.575953,0.907843,0.676471,0.459142,0.503922,0.762745,0.903922,0.862248,0.166667,0.903922,0.598039
0.562745,0.978431,0.402089,0.758824,0.566507,0.9,0.660784,0.447686,0.5,0.754902,0.896078,0.853765,0.15098,0.896078,0.594118
0.562745,0.97451,0.396073,0.747059,0.562647,0.896078,0.641176,0.437965,0.496078,0.747059,0.892157,0.846777,0.135294,0.892157,0.605882
0.558824,0.97451,0.389278,0.743137,0.560767,0.892157,0.62549,0.428255,0.484314,0.743137,0.888235,0.842189,0.119608,0.888235,0.586275
0.55098,0.970588,0.383909,0.731373,0.556194,0.884314,0.609804,0.419995,0.488235,0.739216,0.880392,0.833101,0.107843,0.880392,0.605882
0.617647,0.986275,0.441835,0.813725,0.621025,0.672549,0.621569,0.542057,0.57451,0.766667,0.935294,0.904804,0.303922,0.935294,0.535294
0.554902,0.970588,0.378241,0.719608,0.556317,0.880392,0.594118,0.411928,0.472549,0.731373,0.876471,0.827935,0.092157,0.876471,0.590196
0.476471,0.880392,0.367956,0.558824,0.477302,0.252941,0.801961,0.280704,0.394118,0.766667,0.9,0.901111,0.903922,0.915686,0.719608
0.472549,0.860784,0.360477,0.582353,0.474177,0.335294,0.770588,0.279532,0.390196,0.735294,0.884314,0.884677,0.888235,0.9,0.696078
0.472549,0.841176,0.355333,0.739216,0.472112,0.198039,0.731373,0.278563,0.390196,0.711765,0.872549,0.872125,0.880392,0.892157,0.676471
0.468627,0.821569,0.345411,0.762745,0.470303,0.178431,0.703922,0.277636,0.386275,0.688235,0.84902,0.868766,0.872549,0.888235,0.660784
0.468627,0.801961,0.338156,0.758824,0.470347,0.166667,0.676471,0.276077,0.386275,0.664706,0.837255,0.851101,0.864706,0.864706,0.645098
0.480392,0.770588,0.324949,0.739216,0.481101,0.805882,0.637255,0.275013,0.386275,0.629412,0.805882,0.828502,0.852941,0.845098,0.621569
0.5,0.743137,0.315755,0.727451,0.502142,0.798039,0.621569,0.275407,0.390196,0.613725,0.790196,0.812265,0.841176,0.829412,0.613725
0.523529,0.735294,0.308572,0.715686,0.524697,0.77451,0.605882,0.276739,0.394118,0.601961,0.77451,0.799616,0.82549,0.817647,0.605882
0.539216,0.711765,0.301352,0.703922,0.544464,0.758824,0.586275,0.277831,0.398039,0.590196,0.758824,0.787071,0.813725,0.805882,0.598039
0.558824,0.7,0.293898,0.692157,0.560066,0.75098,0.57451,0.281469,0.429412,0.582353,0.743137,0.774411,0.801961,0.794118,0.594118
0.562745,0.684314,0.290029,0.684314,0.575929,0.735294,0.566667,0.285984,0.460784,0.582353,0.727451,0.759871,0.790196,0.778431,0.590196
0.57451,0.668627,0.280394,0.668627,0.574411,0.715686,0.562745,0.293652,0.472549,0.590196,0.715686,0.747991,0.778431,0.766667,0.590196
0.562745,0.652941,0.273565,0.660784,0.57528,0.7,0.554902,0.312683,0.488235,0.566667,0.7,0.735478,0.766667,0.754902,0.586275
0.566667,0.637255,0.268097,0.64902,0.567626,0.711765,0.543137,0.371427,0.5,0.582353,0.688235,0.723154,0.758824,0.743137,0.594118
0.472549,0.786275,0.331407,0.747059,0.473815,0.821569,0.656863,0.275149,0.386275,0.64902,0.821569,0.840699,0.864706,0.856863,0.633333
0.562745,0.621569,0.262036,0.641176,0.562636,0.688235,0.543137,0.410111,0.503922,0.578431,0.672549,0.7112,0.747059,0.731373,0.594118
0.633333,0.688235,0.575816,0.668627,0.63485,0.656863,0.37451,0.626226,0.629412,0.472549,0.7,0.705771,0.492157,0.707843,0.656863
0.582353,0.641176,0.517602,0.617647,0.582348,0.578431,0.398039,0.571185,0.57451,0.468627,0.656863,0.659128,0.433333,0.660784,0.613725
0.535294,0.594118,0.465508,0.570588,0.535292,0.535294,0.413725,0.522099,0.527451,0.511765,0.613725,0.612526,0.386275,0.613725,0.582353
0.492157,0.55098,0.42299,0.527451,0.493706,0.492157,0.44902,0.47777,0.484314,0.5,0.570588,0.573281,0.339216,0.57451,0.547059
0.452941,0.511765,0.383288,0.488235,0.454898,0.452941,0.429412,0.437754,0.445098,0.472549,0.531373,0.534065,0.307843,0.535294,0.511765
0.386275,0.441176,0.315875,0.421569,0.38698,0.390196,0.378431,0.368048,0.378431,0.42549,0.460784,0.463477,0.252941,0.464706,0.456863
0.358824,0.405882,0.28542,0.390196,0.360647,0.339216,0.354902,0.338094,0.347059,0.405882,0.433333,0.432522,0.233333,0.433333,0.429412
0.331373,0.370588,0.261374,0.358824,0.332476,0.315686,0.605882,0.31184,0.323529,0.390196,0.405882,0.405063,0.213725,0.405882,0.405882
0.307843,0.343137,0.238535,0.335294,0.30827,0.323529,0.582353,0.286419,0.3,0.382353,0.378431,0.377612,0.198039,0.378431,0.382353
0.284314,0.319608,0.217903,0.311765,0.286958,0.276471,0.558824,0.264792,0.276471,0.37451,0.354902,0.354083,0.182353,0.354902,0.358824
0.264706,0.292157,0.199439,0.288235,0.266601,0.241176,0.539216,0.243747,0.256863,0.366667,0.331373,0.334427,0.170588,0.335294,0.335294
0.24902,0.268627,0.18266,0.264706,0.248442,0.252941,0.519608,0.22601,0.237255,0.366667,0.307843,0.310897,0.158824,0.311765,0.315686
0.229412,0.24902,0.16736,0.24902,0.231303,0.22549,0.5,0.209033,0.221569,0.366667,0.288235,0.29129,0.15098,0.292157,0.296078
0.217647,0.229412,0.152322,0.229412,0.216376,0.186275,0.480392,0.193367,0.205882,0.366667,0.272549,0.272114,0.143137,0.272549,0.276471
0.417647,0.472549,0.347488,0.452941,0.41865,0.413725,0.401961,0.400962,0.409804,0.44902,0.496078,0.498771,0.280392,0.5,0.488235
0.201961,0.209804,0.140938,0.213725,0.202136,0.182353,0.460784,0.179543,0.194118,0.366667,0.252941,0.252506,0.139216,0.252941,0.260784
0.719608,0.994118,0.589264,0.892157,0.719771,0.735294,0.676471,0.679172,0.696078,0.841176,0.966667,0.94944,0.547059,0.966667,0.676471
0.692157,0.994118,0.552602,0.872549,0.697164,0.837255,0.637255,0.637983,0.64902,0.813725,0.958824,0.941534,0.488235,0.958824,0.641176
0.672549,0.994118,0.524956,0.856863,0.673855,0.633333,0.645098,0.604108,0.629412,0.786275,0.943137,0.934768,0.429412,0.943137,0.617647
0.645098,0.990196,0.497709,0.841176,0.65056,0.645098,0.64902,0.572877,0.609804,0.770588,0.947059,0.924646,0.382353,0.947059,0.590196
0.633333,0.990196,0.472363,0.821569,0.633938,0.7,0.633333,0.550036,0.586275,0.786275,0.939216,0.911781,0.339216,0.939216,0.570588
0.601961,0.990196,0.434633,0.798039,0.606004,0.75098,0.62549,0.519107,0.554902,0.794118,0.931373,0.898195,0.264706,0.931373,0.503922
0.594118,0.986275,0.421378,0.782353,0.598675,0.868627,0.598039,0.501097,0.543137,0.790196,0.923529,0.888438,0.237255,0.923529,0.531373
0.586275,0.986275,0.412284,0.786275,0.587205,0.931373,0.594118,0.484172,0.515686,0.782353,0.919608,0.881965,0.209804,0.919608,0.570588
0.570588,0.986275,0.429714,0.75098,0.579326,0.911765,0.586275,0.468916,0.515686,0.77451,0.907843,0.868926,0.186275,0.907843,0.617647
0.570588,0.986275,0.418794,0.758824,0.570815,0.907843,0.617647,0.45728,0.503922,0.766667,0.903922,0.86245,0.158824,0.903922,0.613725
0.562745,0.982353,0.409893,0.75098,0.564089,0.9,0.629412,0.445672,0.5,0.758824,0.896078,0.852693,0.147059,0.896078,0.621569
0.554902,0.982353,0.403598,0.739216,0.559726,0.911765,0.641176,0.436195,0.496078,0.754902,0.892157,0.846857,0.131373,0.892157,0.605882
0.554902,0.982353,0.397853,0.731373,0.558815,0.892157,0.62549,0.426505,0.484314,0.75098,0.888235,0.841022,0.115686,0.888235,0.594118
0.554902,0.978431,0.391486,0.719608,0.554572,0.884314,0.609804,0.418149,0.480392,0.743137,0.880392,0.831902,0.103922,0.880392,0.605882
0.617647,0.990196,0.45292,0.813725,0.623013,0.739216,0.621569,0.540812,0.57451,0.766667,0.935294,0.904031,0.3,0.935294,0.535294
0.543137,0.978431,0.385763,0.711765,0.556728,0.880392,0.594118,0.410111,0.472549,0.786275,0.876471,0.826705,0.088235,0.876471,0.590196
0.715686,0.907843,0.476522,0.829412,0.71662,0.856863,0.566667,0.685487,0.696078,0.609804,0.641176,0.641176,0.421569,0.641176,0.664706
0.684314,0.892157,0.422789,0.805882,0.684233,0.837255,0.554902,0.649217,0.660784,0.566667,0.590196,0.716758,0.362745,0.735294,0.637255
0.656863,0.872549,0.375994,0.790196,0.658521,0.813725,0.531373,0.614783,0.629412,0.539216,0.543137,0.689719,0.327451,0.711765,0.613725
0.633333,0.856863,0.33804,0.770588,0.63753,0.794118,0.5,0.582926,0.601961,0.5,0.629412,0.662532,0.292157,0.692157,0.601961
0.617647,0.841176,0.304478,0.75098,0.618768,0.770588,0.558824,0.556112,0.578431,0.558824,0.594118,0.633108,0.264706,0.664706,0.586275
0.578431,0.809804,0.248454,0.715686,0.583884,0.719608,0.535294,0.510042,0.543137,0.519608,0.554902,0.686,0.3,0.747059,0.554902
0.570588,0.794118,0.222242,0.696078,0.572014,0.696078,0.527451,0.496113,0.527451,0.507843,0.539216,0.666265,0.24902,0.727451,0.543137
0.554902,0.782353,0.202977,0.676471,0.560114,0.664706,0.527451,0.478292,0.515686,0.488235,0.531373,0.646495,0.256863,0.707843,0.531373
0.547059,0.762745,0.180156,0.664706,0.552159,0.680392,0.519608,0.46524,0.503922,0.488235,0.507843,0.628386,0.245098,0.688235,0.519608
0.535294,0.75098,0.163289,0.64902,0.540862,0.645098,0.519608,0.452997,0.488235,0.492157,0.484314,0.61056,0.24902,0.672549,0.503922
0.531373,0.735294,0.143331,0.62549,0.532895,0.617647,0.515686,0.437404,0.484314,0.464706,0.472549,0.593224,0.237255,0.652941,0.496078
0.523529,0.719608,0.125161,0.617647,0.525553,0.62549,0.515686,0.428079,0.472549,0.476471,0.44902,0.57832,0.233333,0.637255,0.484314
0.507843,0.707843,0.111553,0.605882,0.51626,0.598039,0.515686,0.415002,0.464706,0.460784,0.445098,0.566918,0.229412,0.62549,0.468627
0.5,0.692157,0.093787,0.590196,0.505483,0.562745,0.511765,0.41051,0.452941,0.456863,0.433333,0.559621,0.233333,0.621569,0.460784
0.598039,0.82549,0.274194,0.731373,0.602057,0.743137,0.547059,0.53236,0.558824,0.539216,0.570588,0.608638,0.264706,0.62549,0.570588
0.496078,0.680392,0.074451,0.57451,0.497025,0.562745,0.503922,0.402026,0.452941,0.44902,0.42549,0.55291,0.221569,0.617647,0.452941
0.786275,0.692157,0.681713,0.790196,0.790861,0.790196,0.543137,0.790509,0.786275,0.641176,0.688235,0.688118,0.790196,0.676471,0.77451
0.75098,0.637255,0.623438,0.754902,0.754813,0.758824,0.480392,0.752731,0.75098,0.601961,0.629412,0.644871,0.75098,0.629412,0.735294
0.719608,0.594118,0.575702,0.723529,0.7205,0.727451,0.42549,0.719876,0.715686,0.554902,0.586275,0.586275,0.719608,0.586275,0.703922
0.684314,0.539216,0.529023,0.688235,0.685883,0.692157,0.398039,0.685092,0.684314,0.535294,0.547059,0.546983,0.684314,0.539216,0.668627
0.652941,0.507843,0.48543,0.656863,0.654627,0.664706,0.354902,0.653679,0.64902,0.492157,0.492157,0.52706,0.652941,0.492157,0.637255
0.594118,0.42549,0.410052,0.598039,0.598565,0.601961,0.354902,0.595033,0.590196,0.445098,0.441176,0.448739,0.598039,0.42549,0.582353
0.566667,0.390196,0.374616,0.57451,0.571634,0.586275,0.327451,0.567854,0.566667,0.421569,0.409804,0.417367,0.570588,0.394118,0.55098
0.543137,0.35098,0.339358,0.55098,0.548303,0.562745,0.296078,0.544363,0.543137,0.401961,0.382353,0.393759,0.543137,0.366667,0.531373
0.519608,0.323529,0.305574,0.523529,0.521413,0.527451,0.288235,0.519691,0.511765,0.386275,0.354902,0.366308,0.519608,0.339216,0.503922
0.496078,0.296078,0.280711,0.5,0.498037,0.5,0.284314,0.496174,0.488235,0.37451,0.327451,0.34654,0.496078,0.311765,0.480392
0.472549,0.272549,0.252805,0.480392,0.478312,0.480392,0.711765,0.473758,0.472549,0.362745,0.311765,0.319366,0.472549,0.303922,0.464706
0.452941,0.245098,0.225987,0.452941,0.4544,0.460784,0.696078,0.452242,0.452941,0.358824,0.292157,0.299742,0.44902,0.284314,0.441176
0.437255,0.221569,0.194591,0.437255,0.436861,0.437255,0.688235,0.434605,0.433333,0.354902,0.272549,0.299403,0.429412,0.264706,0.42549
0.417647,0.194118,0.170835,0.417647,0.417505,0.417647,0.668627,0.415125,0.413725,0.358824,0.260784,0.291302,0.409804,0.245098,0.405882
0.62549,0.460784,0.446442,0.629412,0.626915,0.641176,0.315686,0.625828,0.621569,0.472549,0.476471,0.484033,0.62549,0.460784,0.609804
0.394118,0.17451,0.14507,0.394118,0.398946,0.405882,0.652941,0.393785,0.394118,0.358824,0.272549,0.274164,0.390196,0.217647,0.386275
0.672549,0.711765,0.625398,0.703922,0.688715,0.672549,0.409804,0.674663,0.672549,0.727451,0.805882,0.811941,0.543137,0.813725,0.790196
0.621569,0.656863,0.573191,0.652941,0.643891,0.621569,0.645098,0.625079,0.621569,0.7,0.778431,0.776738,0.833333,0.778431,0.758824
0.605882,0.605882,0.527656,0.609804,0.604637,0.57451,0.605882,0.581015,0.57451,0.668627,0.743137,0.741778,0.433333,0.743137,0.727451
0.566667,0.562745,0.486028,0.570588,0.568423,0.566667,0.566667,0.540705,0.531373,0.629412,0.715686,0.714968,0.401961,0.715686,0.7
0.535294,0.492157,0.449151,0.531373,0.536001,0.535294,0.535294,0.50372,0.492157,0.609804,0.692157,0.694556,0.405882,0.696078,0.672549
0.480392,0.417647,0.386002,0.460784,0.479589,0.480392,0.480392,0.438692,0.456863,0.562745,0.637255,0.639654,0.578431,0.641176,0.62549
0.456863,0.386275,0.359054,0.429412,0.455614,0.433333,0.456863,0.410414,0.433333,0.543137,0.613725,0.616125,0.558824,0.617647,0.605882
0.433333,0.358824,0.334744,0.401961,0.433517,0.42549,0.433333,0.384591,0.409804,0.527451,0.594118,0.596075,0.547059,0.598039,0.582353
0.413725,0.331373,0.312666,0.37451,0.413694,0.24902,0.417647,0.360886,0.386275,0.515686,0.570588,0.572901,0.535294,0.57451,0.566667
0.394118,0.288235,0.29257,0.347059,0.395328,0.358824,0.394118,0.339233,0.366667,0.5,0.547059,0.552856,0.586275,0.554902,0.543137
0.37451,0.264706,0.27444,0.319608,0.378723,0.339216,0.386275,0.319555,0.35098,0.488235,0.531373,0.53325,0.511765,0.535294,0.527451
0.358824,0.245098,0.257628,0.303922,0.362935,0.354902,0.507843,0.301377,0.335294,0.476471,0.507843,0.51398,0.492157,0.515686,0.511765
0.347059,0.221569,0.242445,0.284314,0.346559,0.343137,0.488235,0.28502,0.319608,0.464706,0.488235,0.497779,0.519608,0.5,0.492157
0.331373,0.201961,0.228071,0.264706,0.333117,0.323529,0.484314,0.269657,0.303922,0.456863,0.476471,0.478633,0.468627,0.480392,0.476471
0.507843,0.452941,0.419494,0.496078,0.509569,0.503922,0.507843,0.469636,0.452941,0.586275,0.660784,0.667078,0.586275,0.668627,0.64902
0.319608,0.178431,0.215239,0.245098,0.321231,0.119608,0.460784,0.256015,0.292157,0.441176,0.456863,0.459107,0.460784,0.460784,0.464706
0.711765,0.907843,0.456497,0.809804,0.712677,0.860784,0.566667,0.678585,0.692157,0.605882,0.641176,0.772735,0.480392,0.794118,0.664706
0.680392,0.892157,0.399088,0.794118,0.68054,0.845098,0.55098,0.641663,0.656863,0.582353,0.590196,0.734919,0.42549,0.758824,0.629412
0.64902,0.876471,0.355991,0.778431,0.652568,0.817647,0.535294,0.61004,0.62549,0.539216,0.543137,0.701196,0.394118,0.727451,0.601961
0.62549,0.860784,0.316606,0.754902,0.630285,0.798039,0.5,0.579616,0.598039,0.5,0.629412,0.660809,0.366667,0.692157,0.586275
0.609804,0.845098,0.284562,0.739216,0.610558,0.778431,0.558824,0.552468,0.57451,0.464706,0.594118,0.704811,0.35098,0.77451,0.57451
0.578431,0.813725,0.226017,0.703922,0.577687,0.723529,0.539216,0.505017,0.535294,0.519608,0.562745,0.687463,0.37451,0.75098,0.547059
0.558824,0.798039,0.203685,0.680392,0.563888,0.703922,0.535294,0.486154,0.519608,0.511765,0.543137,0.662735,0.315686,0.723529,0.535294
0.55098,0.782353,0.180213,0.668627,0.553714,0.676471,0.527451,0.469844,0.503922,0.5,0.531373,0.651034,0.327451,0.715686,0.527451
0.539216,0.762745,0.160576,0.652941,0.54342,0.684314,0.523529,0.453679,0.492157,0.484314,0.507843,0.633091,0.311765,0.7,0.515686
0.531373,0.75098,0.140702,0.633333,0.536482,0.656863,0.523529,0.438748,0.484314,0.492157,0.496078,0.615306,0.296078,0.680392,0.5
0.523529,0.739216,0.124316,0.62549,0.523857,0.62549,0.519608,0.429677,0.472549,0.464706,0.476471,0.599022,0.284314,0.664706,0.492157
0.507843,0.719608,0.104806,0.609804,0.516386,0.629412,0.519608,0.418241,0.464706,0.456863,0.468627,0.586588,0.276471,0.652941,0.480392
0.507843,0.711765,0.078417,0.590196,0.507227,0.601961,0.507843,0.410403,0.456863,0.460784,0.464706,0.574164,0.264706,0.641176,0.468627
0.496078,0.692157,0.003922,0.578431,0.500312,0.57451,0.511765,0.398389,0.452941,0.456863,0.445098,0.56669,0.284314,0.637255,0.460784
0.590196,0.829412,0.253276,0.719608,0.591728,0.75098,0.55098,0.52805,0.554902,0.539216,0.594118,0.688794,0.347059,0.762745,0.562745
0.488235,0.680392,0.003922,0.570588,0.4883,0.57451,0.503922,0.392195,0.445098,0.44902,0.441176,0.55303,0.264706,0.621569,0.44902
0.743137,0.821569,0.634714,0.794118,0.746875,0.801961,0.472549,0.736907,0.739216,0.566667,0.758824,0.763534,0.531373,0.77451,0.731373
0.707843,0.790196,0.580271,0.758824,0.708327,0.770588,0.468627,0.694829,0.7,0.535294,0.723529,0.723816,0.460784,0.735294,0.696078
0.672549,0.754902,0.536136,0.727451,0.673204,0.723529,0.472549,0.658266,0.664706,0.511765,0.696078,0.685722,0.417647,0.696078,0.664706
0.641176,0.731373,0.497302,0.7,0.642097,0.680392,0.452941,0.622249,0.629412,0.519608,0.660784,0.683087,0.394118,0.692157,0.637255
0.609804,0.7,0.458416,0.672549,0.614986,0.668627,0.464706,0.588648,0.598039,0.492157,0.637255,0.647175,0.37451,0.656863,0.613725
0.558824,0.64902,0.398226,0.617647,0.560378,0.629412,0.472549,0.531911,0.543137,0.488235,0.57451,0.58509,0.335294,0.594118,0.566667
0.535294,0.617647,0.370813,0.598039,0.536809,0.601961,0.468627,0.504689,0.515686,0.484314,0.547059,0.558721,0.311765,0.566667,0.55098
0.515686,0.586275,0.343975,0.570588,0.516412,0.57451,0.456863,0.480727,0.496078,0.484314,0.523529,0.53396,0.288235,0.543137,0.531373
0.492157,0.562745,0.321499,0.55098,0.495908,0.547059,0.44902,0.458543,0.476471,0.456863,0.507843,0.511015,0.272549,0.519608,0.515686
0.472549,0.55098,0.30414,0.531373,0.476653,0.543137,0.441176,0.43744,0.456863,0.464706,0.484314,0.494985,0.264706,0.503922,0.5
0.456863,0.523529,0.28517,0.503922,0.458632,0.503922,0.441176,0.418059,0.437255,0.441176,0.468627,0.475385,0.245098,0.484314,0.480392
0.441176,0.507843,0.265907,0.492157,0.44196,0.492157,0.433333,0.402066,0.417647,0.433333,0.445098,0.459045,0.233333,0.468627,0.468627
0.42549,0.488235,0.249922,0.472549,0.42649,0.44902,0.421569,0.38368,0.401961,0.417647,0.42549,0.439907,0.221569,0.44902,0.452941
0.409804,0.468627,0.235055,0.452941,0.411694,0.433333,0.417647,0.368054,0.390196,0.421569,0.409804,0.432141,0.213725,0.441176,0.445098
0.582353,0.672549,0.426598,0.645098,0.587499,0.652941,0.468627,0.559883,0.570588,0.5,0.605882,0.612588,0.362745,0.621569,0.590196
0.394118,0.445098,0.223213,0.445098,0.39587,0.413725,0.413725,0.351328,0.37451,0.401961,0.401961,0.412571,0.201961,0.421569,0.433333
0.809804,0.923529,0.779747,0.911765,0.809202,0.809804,0.476471,0.799993,0.801961,0.84902,0.915686,0.913468,0.703922,0.915686,0.884314
0.778431,0.907843,0.74502,0.896078,0.779712,0.958824,0.456863,0.766872,0.770588,0.829412,0.9,0.897338,0.821569,0.9,0.864706
0.75098,0.892157,0.712957,0.880392,0.751661,0.954902,0.433333,0.735299,0.739216,0.801961,0.884314,0.881613,0.805882,0.884314,0.845098
0.727451,0.876471,0.682246,0.868627,0.725687,0.939216,0.723529,0.705283,0.711765,0.782353,0.868627,0.866308,0.770588,0.868627,0.829412
0.703922,0.860784,0.6549,0.852941,0.702358,0.9,0.703922,0.677789,0.688235,0.762745,0.864706,0.861779,0.77451,0.864706,0.813725
0.656863,0.833333,0.603646,0.833333,0.658579,0.923529,0.656863,0.625049,0.637255,0.727451,0.829412,0.832126,0.743137,0.833333,0.778431
0.641176,0.821569,0.581217,0.821569,0.64106,0.927451,0.637255,0.601562,0.617647,0.715686,0.817647,0.820099,0.723529,0.821569,0.766667
0.617647,0.801961,0.559844,0.801961,0.621541,0.911765,0.621569,0.578949,0.598039,0.696078,0.801961,0.808524,0.707843,0.809804,0.754902
0.605882,0.798039,0.540883,0.798039,0.605581,0.9,0.605882,0.558796,0.578431,0.676471,0.790196,0.792648,0.684314,0.794118,0.743137
0.590196,0.782353,0.520984,0.786275,0.588995,0.888235,0.590196,0.537143,0.558824,0.668627,0.782353,0.780751,0.672549,0.782353,0.735294
0.57451,0.762745,0.503692,0.778431,0.57452,0.884314,0.57451,0.51827,0.543137,0.645098,0.770588,0.768973,0.668627,0.770588,0.723529
0.558824,0.754902,0.487602,0.766667,0.561382,0.896078,0.617647,0.500832,0.527451,0.633333,0.754902,0.753357,0.641176,0.754902,0.715686
0.547059,0.743137,0.472236,0.766667,0.548799,0.892157,0.613725,0.483926,0.507843,0.633333,0.743137,0.741918,0.637255,0.743137,0.707843
0.535294,0.731373,0.457804,0.75098,0.537056,0.872549,0.601961,0.467811,0.5,0.617647,0.731373,0.730153,0.62549,0.731373,0.703922
0.680392,0.84902,0.628303,0.841176,0.680383,0.931373,0.680392,0.650584,0.660784,0.739216,0.845098,0.84779,0.762745,0.84902,0.798039
0.527451,0.719608,0.444075,0.747059,0.526142,0.872549,0.594118,0.452454,0.488235,0.613725,0.719608,0.718388,0.617647,0.719608,0.696078
0.715686,0.994118,0.582833,0.888235,0.714949,0.919608,0.676471,0.662654,0.692157,0.731373,0.998039,0.904208,0.445098,0.998039,0.688235
0.7,0.994118,0.551024,0.872549,0.699038,0.911765,0.637255,0.618135,0.656863,0.770588,0.998039,0.886047,0.390196,0.998039,0.684314
0.672549,0.994118,0.51372,0.852941,0.673244,0.903922,0.645098,0.600547,0.621569,0.786275,0.998039,0.867886,0.35098,0.998039,0.645098
0.652941,0.994118,0.482945,0.841176,0.651535,0.892157,0.660784,0.56841,0.594118,0.805882,0.998039,0.852752,0.315686,0.998039,0.605882
0.637255,0.994118,0.46166,0.82549,0.637302,0.888235,0.637255,0.540051,0.594118,0.786275,0.998039,0.834591,0.147059,0.998039,0.570588
0.609804,0.994118,0.421152,0.915686,0.60848,0.876471,0.62549,0.51995,0.558824,0.747059,0.998039,0.804323,0.096078,0.998039,0.558824
0.601961,0.994118,0.404975,0.915686,0.603132,0.868627,0.605882,0.500864,0.547059,0.77451,0.998039,0.840433,0.182353,0.998039,0.531373
0.594118,0.994118,0.397708,0.911765,0.59303,0.856863,0.594118,0.484078,0.535294,0.766667,0.998039,0.828311,0.158824,0.998039,0.570588
0.582353,0.994118,0.385929,0.907843,0.584266,0.852941,0.621569,0.469091,0.523529,0.770588,0.998039,0.819215,0.135294,0.998039,0.547059
0.57451,0.994118,0.403295,0.903922,0.576163,0.84902,0.601961,0.460851,0.511765,0.766667,0.998039,0.807092,0.119608,0.998039,0.598039
0.570588,0.994118,0.394658,0.947059,0.569514,0.841176,0.660784,0.449223,0.511765,0.762745,0.998039,0.794971,0.103922,0.998039,0.578431
0.566667,0.994118,0.386189,0.95098,0.568074,0.837255,0.641176,0.437939,0.503922,0.766667,0.998039,0.785875,0.088235,0.998039,0.637255
